,image_identifier,catalog_id,Sensor,Pan Resolution,MS Resolution,Date,Cloud Cover,Off Nadir Angle,Sun Elevation,Target Azimuth,Footprint WKT,Footprint Area (km2),Footprint AOI Inter Percent,x
2017-08-01 21:48:41.387,1040010030BA3400,1040010030BA3400,WORLDVIEW03_VNIR,0.38613722,1.5449039,2017-08-01 21:48:41.387,37,28.399439,77.82973,92.34501,"MULTIPOLYGON(((-157.8944516 21.11653606, -158.063384 21.12777702, -158.0633975 21.15971512, -158.0634052 21.19161776, -158.0634746 21.22342543, -158.0635008 21.25516978, -158.0635263 21.28685054, -158.0636685 21.31851822, -158.0639088 21.35015917, -158.0646761 21.38182383, -158.0650861 21.41341621, -158.0654722 21.44498874, -158.0655496 21.47654444, -158.0655999 21.50809449, -158.0656265 21.53965267, -158.0653341 21.57122921, -158.0652816 21.60284761, -158.0649109 21.63452752, -158.0647331 21.66624579, -158.0648952 21.69801548, -158.0650918 21.72983717, -158.0652182 21.75939989, -157.8923703 21.76608153, -157.8926052 21.73537365, -157.8927628 21.702631, -157.8929464 21.66994478, -157.8931234 21.63733807, -157.8932869 21.6047721, -157.8937446 21.5722362, -157.8944979 21.5397519, -157.8961969 21.50731634, -157.8974337 21.47493583, -157.896445 21.44247918, -157.8958064 21.41001507, -157.8949814 21.37750497, -157.8942754 21.34495893, -157.8942761 21.31246067, -157.8943272 21.27993673, -157.8943928 21.24738955, -157.8944402 21.21478004, -157.894417 21.18210674, -157.8944484 21.14934105, -157.8944516 21.11653606)))",1250.3915788162303,5.3854348049618785,132
2017-08-13 21:41:13.550,10400100309B9900,10400100309B9900,WORLDVIEW03_VNIR,0.340402,1.3620732,2017-08-13 21:41:13.550,34,19.233448,75.271545,142.93492,"MULTIPOLYGON(((-157.9111179 21.54496707, -157.7724194 21.53529104, -157.7724015 21.50438683, -157.772379 21.47347793, -157.7723733 21.44254685, -157.7723954 21.41163612, -157.7725422 21.38087967, -157.7726712 21.35009582, -157.7731374 21.31971184, -157.7725606 21.28809084, -157.7721845 21.25668257, -157.7721626 21.22568018, -157.772161 21.22337368, -157.9104663 21.23230104, -157.9104642 21.23469949, -157.9104366 21.26564844, -157.9104132 21.29659174, -157.9104091 21.32752949, -157.9104608 21.35853656, -157.9107386 21.38984643, -157.9110805 21.42124107, -157.9111007 21.45221629, -157.9113497 21.48349151, -157.9114317 21.51449833, -157.9111179 21.54496707)))",495.7408634691504,100.0,133
2017-08-19 21:38:22.519,10400100314BE100,10400100314BE100,WORLDVIEW03_VNIR,0.3325456,1.3301023,2017-08-19 21:38:22.519,23,16.742922,73.94415,35.739014,"MULTIPOLYGON(((-157.8585514 21.75911145, -157.7237851 21.76505078, -157.7237857 21.73495605, -157.7237849 21.70486428, -157.7237672 21.67475636, -157.7237376 21.64462243, -157.7237186 21.61447892, -157.7237011 21.58433712, -157.7236807 21.55418675, -157.723663 21.52403355, -157.7236495 21.49386723, -157.7236346 21.46368378, -157.7236028 21.43351452, -157.7235811 21.40332884, -157.7236424 21.37303771, -157.7235869 21.34287229, -157.7241601 21.31194961, -157.7235186 21.28246396, -157.7234684 21.25227024, -157.7234512 21.22204605, -157.7234299 21.19180581, -157.7233983 21.16155212, -157.7233709 21.13129688, -157.7233688 21.12887369, -157.8589221 21.12184867, -157.8589207 21.12438473, -157.8589064 21.15468596, -157.858898 21.18498468, -157.8588795 21.21527119, -157.8588562 21.24554197, -157.8588437 21.27580863, -157.8588545 21.30604168, -157.8590112 21.33606638, -157.8593362 21.36585097, -157.8594697 21.39587688, -157.8597041 21.42575666, -157.8589704 21.45697504, -157.8587921 21.48742284, -157.8589441 21.51738844, -157.859021 21.54745007, -157.858674 21.57811752, -157.8586556 21.60830677, -157.8586402 21.63849571, -157.8586354 21.66867552, -157.8586188 21.69883114, -157.8585864 21.72896876, -157.8585514 21.75911145)))",988.0902955361745,59.16421360043094,134
2017-08-26 21:50:53.861,10400100319DAE00,10400100319DAE00,WORLDVIEW03_VNIR,0.5445674,2.1757464,2017-08-26 21:50:53.861,6,42.140186,75.062836,53.812614,"MULTIPOLYGON(((-157.5625234 21.24630943, -157.7963179 21.18489332, -157.7969692 21.2259377, -157.7979752 21.26710649, -157.7998554 21.30810809, -157.8028253 21.34865402, -157.8002429 21.39326052, -157.8004362 21.43642879, -157.8005554 21.44425153, -157.5580178 21.51946724, -157.5581719 21.51071531, -157.558955 21.46564462, -157.5597254 21.42100804, -157.560459 21.37675449, -157.5611336 21.33286733, -157.5618438 21.28939274, -157.5625234 21.24630943)))",730.7957816382706,1.246354932000723,135
2017-08-31 21:30:09.356,104001003118F700,104001003118F700,WORLDVIEW03_VNIR,0.38018745,1.5215949,2017-08-31 21:30:09.356,10,27.355532,70.362656,212.34,"MULTIPOLYGON(((-157.8912337 21.76063764, -157.7400102 21.78053143, -157.7400458 21.74555441, -157.7400843 21.71057241, -157.7401309 21.67558235, -157.7401882 21.64055935, -157.7402256 21.60550276, -157.7402634 21.57043483, -157.7403057 21.53535752, -157.7403504 21.50027685, -157.7404063 21.46518043, -157.7404469 21.43009517, -157.7404732 21.39498135, -157.740208 21.3602943, -157.7395359 21.32626886, -157.7402707 21.28998699, -157.7406347 21.2542949, -157.7406911 21.21910157, -157.7407495 21.18388926, -157.7407805 21.14864846, -157.7407919 21.13100129, -157.890454 21.11195164, -157.8904819 21.12942078, -157.8905308 21.16462327, -157.8905497 21.19980174, -157.8905734 21.23495669, -157.8906101 21.27009429, -157.8906499 21.30522935, -157.8906623 21.34040588, -157.890303 21.37612739, -157.8897342 21.41211068, -157.8893243 21.44780525, -157.889127 21.48317549, -157.8900469 21.51695171, -157.8903843 21.55157012, -157.8909213 21.58590944, -157.8910568 21.62080958, -157.8910847 21.65580008, -157.8911286 21.6907509, -157.8911784 21.72569836, -157.8912337 21.76063764)))",1118.2836818479495,90.4643737492436,136
2017-09-01 21:46:22.555,1040010032462600,1040010032462600,WORLDVIEW03_VNIR,0.35907602,1.436577,2017-09-01 21:46:22.555,53,23.616392,72.75934,90.690575,"MULTIPOLYGON(((-158.0460173 21.76027746, -157.8924855 21.75953068, -157.8924969 21.72903799, -157.8924204 21.69847604, -157.8923466 21.66792696, -157.8922799 21.63739428, -157.8922214 21.60684769, -157.8924627 21.57625187, -157.8929491 21.54564357, -157.893264 21.51503044, -157.8952329 21.48445246, -157.8941826 21.45378309, -157.8933892 21.42309764, -157.8929604 21.39240021, -157.8921429 21.36168694, -157.8916505 21.33096363, -157.891568 21.30022481, -157.8915002 21.26948495, -157.8914229 21.23872796, -157.8913515 21.20794377, -157.8912828 21.17715166, -157.8912228 21.14634692, -157.8911876 21.12849528, -158.0474362 21.12907919, -158.0473916 21.14713203, -158.0473194 21.17793317, -158.0472468 21.20872185, -158.0471819 21.23950244, -158.0471235 21.27025602, -158.0470564 21.3009932, -158.0470714 21.33173091, -158.0471229 21.3624446, -158.0474773 21.39314769, -158.0477206 21.42384176, -158.047781 21.45451236, -158.0478451 21.48516076, -158.0478837 21.51578469, -158.04782 21.54640482, -158.0474823 21.57701781, -158.0473299 21.60761792, -158.0469586 21.63815764, -158.0464059 21.66867848, -158.0462059 21.69922296, -158.0461501 21.72978395, -158.0460173 21.76027746)))",1120.6535386943801,7.906476447824441,137
2017-09-07 21:42:39.000,10400100305FFB00,10400100305FFB00,WORLDVIEW03_VNIR,0.33352125,1.3343368,2017-09-07 21:42:39.000,28,17.11391,70.817,102.92424,"MULTIPOLYGON(((-157.8799407 21.76233418, -157.7407165 21.75926361, -157.7406733 21.73001581, -157.7406322 21.70077157, -157.7406015 21.67151163, -157.7405847 21.64224264, -157.7405606 21.612973, -157.7405145 21.58368734, -157.7404523 21.55438917, -157.740397 21.52508435, -157.7403568 21.49576319, -157.7403234 21.46643527, -157.7403057 21.4371112, -157.740267 21.40778233, -157.7402931 21.37845818, -157.7405052 21.34913809, -157.7420273 21.32007672, -157.7405094 21.2903801, -157.7400494 21.26089197, -157.7400152 21.23148765, -157.7399761 21.20208595, -157.7399351 21.17268408, -157.7398887 21.14325699, -157.7398627 21.12723059, -157.8807689 21.13021047, -157.8807484 21.14637113, -157.8807119 21.17579574, -157.8806738 21.20519637, -157.8806311 21.23459607, -157.880584 21.26399853, -157.8805415 21.29339792, -157.8805295 21.32279206, -157.8807153 21.35222414, -157.8811691 21.38170559, -157.8815986 21.41114811, -157.881931 21.44056121, -157.8813097 21.46975742, -157.8810005 21.49902428, -157.8805022 21.5282376, -157.8804839 21.55754072, -157.8801868 21.58677044, -157.880155 21.61605386, -157.8801045 21.64532172, -157.88005 21.67458941, -157.8800033 21.70384667, -157.8799738 21.73308934, -157.8799407 21.76233418)))",1016.7048311119629,80.82118817529476,138
2017-09-07 21:42:57.000,1040010032CDBE00,1040010032CDBE00,WORLDVIEW03_VNIR,0.34220034,1.3683475,2017-09-07 21:42:57.000,33,19.495075,70.765,68.31027,"MULTIPOLYGON(((-157.8640551 21.12936565, -158.0042838 21.12887264, -158.0043143 21.1579286, -158.0044024 21.18703595, -158.0045449 21.2161492, -158.0046275 21.24526784, -158.0047356 21.27444505, -158.0048668 21.30367962, -158.0050129 21.3329564, -158.0051235 21.36230875, -158.0053498 21.39171337, -158.005839 21.42109637, -158.0062667 21.45057791, -158.0066126 21.48017492, -158.0070238 21.5098363, -158.00728 21.53965418, -158.0074674 21.56963499, -158.0076433 21.59974832, -158.0076369 21.63011833, -158.0077805 21.66055553, -158.0073078 21.69153752, -158.0073895 21.72234258, -158.0076548 21.75321136, -158.0077087 21.7594047, -157.8602189 21.77168765, -157.8602723 21.76518371, -157.8605277 21.73368335, -157.8607849 21.70236012, -157.8610418 21.67118728, -157.8612803 21.64017188, -157.8615111 21.60930451, -157.8617281 21.57859302, -157.8625752 21.54771994, -157.8625879 21.51737004, -157.8625655 21.48711849, -157.8633433 21.45666483, -157.8645539 21.42619634, -157.8641968 21.3963709, -157.8641249 21.3665152, -157.8634905 21.33687791, -157.8634124 21.30713817, -157.863499 21.2774032, -157.8636259 21.24772272, -157.863763 21.21810621, -157.8638254 21.18850167, -157.8639172 21.15890733, -157.8640551 21.12936565)))",1046.5535969818434,36.20494834218473,139
2017-09-12 21:23:55.000,1040010032991900,1040010032991900,WORLDVIEW03_VNIR,0.38018775,1.5205663,2017-09-12 21:23:55.000,33,27.281404,66.649,297.45383,"MULTIPOLYGON(((-158.0224008 21.77690645, -157.8581373 21.7601134, -157.8582416 21.72735878, -157.858343 21.6946217, -157.8584061 21.6619186, -157.8584798 21.6292349, -157.8585882 21.59658928, -157.8586923 21.56396439, -157.8580909 21.53101898, -157.8585579 21.49859482, -157.8585456 21.46596938, -157.8568747 21.43255554, -157.8573745 21.40019759, -157.8577254 21.3677929, -157.858839 21.33576463, -157.8594081 21.3034849, -157.8595678 21.27103441, -157.8596636 21.23858012, -157.8597619 21.20613354, -157.8598722 21.17369272, -157.8599783 21.14128332, -157.8600672 21.11256829, -158.0204275 21.1283589, -158.0205022 21.15693408, -158.0205875 21.18939979, -158.0206733 21.22190043, -158.0207633 21.25440349, -158.0208608 21.28691625, -158.0209026 21.31942919, -158.0209912 21.35199208, -158.0210048 21.38453224, -158.0206323 21.41690155, -158.0202844 21.44930714, -158.0200931 21.48179629, -158.019932 21.51431002, -158.0198736 21.54690055, -158.0203484 21.57974314, -158.0204951 21.61245346, -158.0207382 21.64523093, -158.0213132 21.67818158, -158.022201 21.71128718, -158.0223079 21.74408939, -158.0224008 21.77690645)))",1205.0927426005778,41.64167989725418,140
2017-09-13 21:39:27.000,1040010032D4DB00,1040010032D4DB00,WORLDVIEW03_VNIR,0.3297091,1.3188684,2017-09-13 21:39:27.000,29,15.76049,68.656,40.570854,"MULTIPOLYGON(((-158.0038395 21.74205083, -157.8694699 21.74751791, -157.8695078 21.7178035, -157.8694735 21.68803275, -157.8694517 21.65828547, -157.8694348 21.62855111, -157.8694159 21.59880683, -157.8693889 21.56904832, -157.8698495 21.53874755, -157.8697937 21.50898489, -157.8695591 21.47942323, -157.8701667 21.44900279, -157.8701109 21.41923031, -157.8699276 21.38956761, -157.8696968 21.35995389, -157.8692838 21.33050654, -157.8692208 21.30068905, -157.8691872 21.27084353, -157.8691644 21.24097972, -157.8691511 21.22508044, -158.0042606 21.21874811, -158.0042493 21.23478393, -158.0042268 21.26469033, -158.0042068 21.29458712, -158.0042047 21.32446622, -158.0041722 21.35436168, -158.0041526 21.38422785, -158.0043215 21.41388331, -158.0044274 21.44359142, -158.0045189 21.4732783, -158.0046489 21.5029237, -158.0046609 21.53272412, -158.004698 21.56249625, -158.0046458 21.59233762, -158.0044542 21.6223232, -158.0044533 21.65207005, -158.0041536 21.68219617, -158.003914 21.71229305, -158.0038395 21.74205083)))",808.2339186913769,30.437840932042775,141
2017-09-13 21:39:53.000,1040010033A9CC00,1040010033A9CC00,WORLDVIEW03_VNIR,0.38154316,1.5256543,2017-09-13 21:39:53.000,33,27.420042,68.918,30.876314,"MULTIPOLYGON(((-157.827341 21.4974614, -157.6763818 21.51703084, -157.6763651 21.48167784, -157.6763475 21.44633818, -157.6763444 21.41104199, -157.6763525 21.37579539, -157.6763442 21.34055812, -157.6766834 21.30479861, -157.6763183 21.27008564, -157.676305 21.23486886, -157.6763031 21.22767786, -157.8273851 21.20757383, -157.827383 21.21495343, -157.8273785 21.25021339, -157.8273923 21.28545765, -157.8280058 21.319752, -157.8284972 21.35421927, -157.8287374 21.38906933, -157.8276494 21.42615975, -157.8273436 21.46205234, -157.827341 21.4974614)))",503.35531456249385,28.331482680928694,142
2017-09-25 21:32:03.000,10400100338EFD00,10400100338EFD00,WORLDVIEW03_VNIR,0.3163007,1.2647839,2017-09-25 21:32:03.000,18,9.660814,64.394,313.48032,"MULTIPOLYGON(((-157.7334471 21.22797175, -157.8623704 21.2291894, -157.8623707 21.25751543, -157.8624131 21.28590238, -157.8624905 21.31433901, -157.8624803 21.34276577, -157.8622189 21.37102508, -157.8622584 21.39957657, -157.8620767 21.42797893, -157.8626898 21.45733339, -157.8629674 21.48644863, -157.862951 21.49832753, -157.7326523 21.49564877, -157.7327004 21.48381336, -157.7327648 21.45497398, -157.7329283 21.42637834, -157.7330172 21.39779731, -157.7330576 21.36928001, -157.7331606 21.34090265, -157.7328593 21.31226596, -157.7332552 21.28430738, -157.7333553 21.25612163, -157.7334471 21.22797175)))",398.6816835365078,62.3739980891503,143
2017-09-26 21:47:20.000,10400100336FA000,10400100336FA000,WORLDVIEW03_VNIR,0.36853504,1.4743559,2017-09-26 21:47:20.000,39,25.425247,65.439,90.25968,"MULTIPOLYGON(((-157.8752773 21.21472609, -158.0339038 21.22255815, -158.0339743 21.25351459, -158.0340189 21.28444091, -158.0340758 21.31527109, -158.0341694 21.34605941, -158.0343279 21.37683924, -158.0348947 21.4076441, -158.0351123 21.43836029, -158.0354319 21.46906152, -158.0357692 21.49976252, -158.0360367 21.53045685, -158.0360976 21.56115971, -158.0360076 21.59188689, -158.0358133 21.62265838, -158.0358878 21.65345743, -158.0351595 21.68439074, -158.035281 21.71530909, -158.035375 21.74192591, -157.8737141 21.7471153, -157.8739015 21.71957395, -157.874035 21.68787412, -157.8741772 21.65622803, -157.8743146 21.62463493, -157.874453 21.59308169, -157.8749231 21.56155763, -157.8753796 21.53006883, -157.8757163 21.49860862, -157.876755 21.46720378, -157.8775951 21.4358394, -157.8767198 21.40433751, -157.8762941 21.37281215, -157.8754428 21.34120078, -157.8752796 21.30964955, -157.8753034 21.27808188, -157.8753089 21.24641917, -157.8752773 21.21472609)))",963.6050031814702,24.182161430607277,144
2017-09-26 21:47:36.000,1040010033B47700,1040010033B47700,WORLDVIEW03_VNIR,0.38991374,1.5596403,2017-09-26 21:47:36.000,28,28.84708,65.577,73.7641,"MULTIPOLYGON(((-157.8896891 21.74286838, -157.7207575 21.75435693, -157.7207512 21.72191874, -157.7206718 21.68941622, -157.7205786 21.6569227, -157.7204984 21.62444188, -157.7203938 21.59194997, -157.7203073 21.55941103, -157.7202333 21.52684953, -157.7201596 21.49428453, -157.7200725 21.46171393, -157.7199785 21.42912301, -157.7199412 21.39649199, -157.719933 21.36384688, -157.7205714 21.33103781, -157.7204337 21.29840361, -157.7195688 21.26591948, -157.7194819 21.23323654, -157.7194549 21.22238204, -157.8909992 21.21062457, -157.8909709 21.22173662, -157.8908939 21.25441789, -157.8908233 21.28708977, -157.8907581 21.31973315, -157.8908955 21.35230767, -157.8917557 21.38468989, -157.8921985 21.41717237, -157.8931247 21.44950073, -157.8940296 21.48181115, -157.8918059 21.51493849, -157.8911009 21.54766366, -157.8903234 21.58039111, -157.8900519 21.61294356, -157.8899794 21.64542575, -157.8899142 21.67792124, -157.8898372 21.71042621, -157.8896891 21.74286838)))",1042.8147655602238,91.13678218408627,145
2017-10-07 21:24:14.000,104001003402A900,104001003402A900,WORLDVIEW03_VNIR,0.37296572,1.4921862,2017-10-07 21:24:14.000,40,26.207722,59.741,257.30212,"MULTIPOLYGON(((-157.8900461 21.76043187, -157.7271715 21.7687678, -157.7272283 21.73701812, -157.7272971 21.70527898, -157.727418 21.67358398, -157.727525 21.64191384, -157.7276151 21.61024043, -157.7277111 21.57856595, -157.7278038 21.54690426, -157.7278829 21.51528062, -157.7279805 21.48366746, -157.7278492 21.45210877, -157.7281853 21.42045317, -157.7282214 21.3888833, -157.7282017 21.35733859, -157.7269751 21.3260948, -157.7280598 21.2943196, -157.7286566 21.26266645, -157.7287491 21.23113804, -157.7288355 21.19963219, -157.7289281 21.16814535, -157.7290243 21.13665867, -157.7290468 21.12992696, -157.8881631 21.12198662, -157.8881786 21.12850818, -157.888265 21.15998373, -157.8883526 21.19145973, -157.888447 21.22295466, -157.8885382 21.25447304, -157.8886272 21.28599856, -157.8886922 21.31753864, -157.8886044 21.34911996, -157.887822 21.38087507, -157.8870234 21.41264491, -157.8864897 21.44437191, -157.886414 21.47600851, -157.8875144 21.50738899, -157.8889322 21.53871587, -157.8891344 21.57034569, -157.8895359 21.60194514, -157.8896416 21.63360911, -157.8897219 21.66527141, -157.889793 21.69695714, -157.8899103 21.72868945, -157.8900461 21.76043187)))",1176.3515590131851,88.31077455980389,146
2017-10-07 21:24:32.000,1040010033634500,1040010033634500,WORLDVIEW03_VNIR,0.36915472,1.4763515,2017-10-07 21:24:32.000,39,25.51507,59.7,280.26947,"MULTIPOLYGON(((-157.8727486 21.12880786, -158.033066 21.12616203, -158.0329286 21.15771061, -158.0328749 21.18930069, -158.0328093 21.22084014, -158.0327327 21.25234141, -158.0327015 21.28385055, -158.0326297 21.31535155, -158.0325449 21.34683872, -158.0324163 21.37832745, -158.0318587 21.40978454, -158.0316575 21.44130565, -158.0313675 21.47284998, -158.0311269 21.50442231, -158.0309516 21.53602326, -158.0310537 21.5677277, -158.0311978 21.5995235, -158.0318016 21.63151019, -158.0321131 21.66349953, -158.0328979 21.69573971, -158.0329906 21.72786577, -158.0330621 21.76009016, -158.0331009 21.77234428, -157.872653 21.75930551, -157.8726819 21.7475933, -157.8727859 21.7161266, -157.8728583 21.68475744, -157.8729063 21.65347964, -157.8729771 21.62229615, -157.8730304 21.59118043, -157.8729059 21.56008264, -157.8722479 21.52895528, -157.8724473 21.49808365, -157.8717535 21.46707736, -157.8704158 21.43603973, -157.8716797 21.40545391, -157.8719046 21.3747369, -157.8727939 21.34409552, -157.8730704 21.31338712, -157.873055 21.28264616, -157.8729919 21.25189934, -157.8729474 21.22116433, -157.8728816 21.19039565, -157.8727877 21.15958063, -157.8727486 21.12880786)))",1168.9199640692225,27.510977103216693,147
2017-10-27 21:44:47.000,1040010035245F00,1040010035245F00,WORLDVIEW03_VNIR,0.38132176,1.5250672,2017-10-27 21:44:47.000,19,27.48388,54.933,57.320282,"MULTIPOLYGON(((-157.8272784 21.4971412, -157.6664595 21.51574462, -157.6664099 21.4827797, -157.6663483 21.44980643, -157.6662735 21.41683649, -157.6662011 21.38385944, -157.6661386 21.35087146, -157.6662963 21.31775472, -157.6660289 21.28487606, -157.6659721 21.2518778, -157.6659296 21.22811205, -157.827748 21.20908368, -157.8277058 21.23309403, -157.827649 21.26611369, -157.8277011 21.29906829, -157.8287194 21.33143924, -157.8292658 21.3640846, -157.8299128 21.39666308, -157.8277667 21.43092906, -157.8273462 21.4641497, -157.8272784 21.4971412)))",535.2141253482603,28.973202796955594,148
2017-11-01 21:25:31.000,10400100345F9500,10400100345F9500,WORLDVIEW03_VNIR,0.37835714,1.5130607,2017-11-01 21:25:31.000,21,26.97219,52.082,313.94012,"MULTIPOLYGON(((-157.9220785 21.78162504, -157.7642067 21.76007212, -157.7642471 21.72622003, -157.7643006 21.69236663, -157.7643699 21.65851668, -157.7644675 21.62471026, -157.7646032 21.59095129, -157.7646942 21.55720972, -157.7647614 21.52348764, -157.7648541 21.48979076, -157.7649388 21.45609397, -157.7649738 21.42239206, -157.7649032 21.38862012, -157.7648536 21.35488201, -157.7635416 21.32000268, -157.7647279 21.28742668, -157.7654915 21.2544927, -157.765584 21.2209531, -157.7656642 21.18743671, -157.765752 21.15394241, -157.7658541 21.12047462, -157.7659544 21.08701361, -157.7660367 21.05357846, -157.7661083 21.02016546, -157.7661908 20.98677136, -157.7662454 20.96834289, -157.9198101 20.98786819, -157.9198519 21.00620137, -157.9199443 21.03968312, -157.9200492 21.07318396, -157.9201402 21.10670401, -157.9202171 21.14025408, -157.9202968 21.17381476, -157.9203832 21.20739493, -157.920483 21.24100159, -157.9205708 21.27463189, -157.9206602 21.30827176, -157.9206497 21.34185041, -157.9206417 21.37545513, -157.919966 21.40850104, -157.9196759 21.44189271, -157.9192479 21.4751935, -157.9188759 21.50858326, -157.9185151 21.5419915, -157.9190347 21.57615078, -157.9211016 21.61165972, -157.9215503 21.64585112, -157.9216654 21.6797738, -157.921789 21.71372387, -157.9219241 21.74767319, -157.9220785 21.78162504)))",1412.9155709024608,100.0,149
2017-11-14 21:32:57.000,1040010033039D00,1040010033039D00,WORLDVIEW03_VNIR,0.31108543,1.2444463,2017-11-14 21:32:57.000,16,5.939431,48.981,285.68246,"MULTIPOLYGON(((-157.8634392 21.75935377, -157.7349766 21.75901754, -157.7349833 21.73096997, -157.7350171 21.702897, -157.7350371 21.67484474, -157.7350556 21.64681052, -157.7350958 21.61880034, -157.7351422 21.59079296, -157.7351828 21.56278029, -157.7352145 21.53477093, -157.7352447 21.5067637, -157.7352775 21.4787576, -157.7352826 21.45074035, -157.7353375 21.42273374, -157.7353637 21.39472587, -157.7353546 21.36673288, -157.7353762 21.3387515, -157.7351374 21.31068579, -157.7354685 21.28279799, -157.7355131 21.25481534, -157.7355413 21.22683109, -157.7355708 21.19885061, -157.7356027 21.17087074, -157.7356389 21.14289446, -157.7356685 21.11492671, -157.7356929 21.08696642, -157.7357209 21.0590058, -157.7357512 21.03104751, -157.735784 21.00308875, -157.7357984 20.99022053, -157.8627087 20.99065745, -157.8627174 21.00349202, -157.8627352 21.03145015, -157.8627547 21.05940689, -157.8627782 21.0873661, -157.8628057 21.11532467, -157.8628295 21.14329127, -157.8628461 21.17126719, -157.8628664 21.19924627, -157.8628908 21.22722603, -157.8629168 21.25520892, -157.8629433 21.28319519, -157.8629543 21.31117258, -157.8628955 21.33912829, -157.8626569 21.36704031, -157.8626057 21.39500217, -157.8624996 21.42297845, -157.8628663 21.45106891, -157.8630584 21.47911403, -157.86298 21.50709564, -157.8629328 21.53508518, -157.8632111 21.5631423, -157.8632342 21.59115259, -157.8632492 21.61915676, -157.8632691 21.64716293, -157.8633119 21.67519224, -157.8633548 21.70323904, -157.8633822 21.73130826, -157.8634392 21.75935377)))",1125.8128752240084,62.788361731265496,150
2017-11-15 21:48:21.000,10400100354ABC00,10400100354ABC00,WORLDVIEW03_VNIR,0.38105568,1.5245458,2017-11-15 21:48:21.000,28,27.613188,49.533,97.27003,"MULTIPOLYGON(((-157.9262323 21.76563732, -157.7613852 21.7602132, -157.7613256 21.72857584, -157.7612769 21.69692518, -157.7612148 21.66524589, -157.7611224 21.63351431, -157.7610237 21.6017725, -157.7609301 21.57002675, -157.7608547 21.53825841, -157.7607944 21.50647456, -157.7607087 21.47466125, -157.7606537 21.44283068, -157.760805 21.41101266, -157.7605716 21.37912276, -157.761163 21.34731738, -157.7627429 21.31562676, -157.7607547 21.28344189, -157.7600776 21.2514298, -157.7599933 21.21948372, -157.7599126 21.18750151, -157.7598358 21.15549671, -157.7597296 21.12347685, -157.7596294 21.09144577, -157.7595472 21.05939137, -157.7594535 21.02731701, -157.7593556 20.99521713, -157.7592997 20.97507341, -157.9282388 20.98102401, -157.9281893 21.00138029, -157.9281143 21.03344533, -157.928036 21.06548534, -157.9279486 21.09750602, -157.9278804 21.12950372, -157.9278108 21.1614893, -157.9277182 21.19346086, -157.927635 21.22541135, -157.9275505 21.25732575, -157.9274641 21.28922674, -157.927408 21.32113058, -157.9274538 21.35302795, -157.9275656 21.38491819, -157.9285314 21.41690075, -157.9286308 21.44874396, -157.9294644 21.48067268, -157.9296587 21.51249386, -157.9305783 21.54438803, -157.9301642 21.57608265, -157.9277156 21.60747557, -157.9266917 21.63905797, -157.9265454 21.67075117, -157.9264419 21.70240315, -157.9263354 21.73402733, -157.9262323 21.76563732)))",1507.8827784497428,100.0,151
2017-11-20 21:28:30.000,1040010035C67E00,1040010035C67E00,WORLDVIEW03_VNIR,0.3824687,1.5306591,2017-11-20 21:28:30.000,32,27.734056,47.214,222.43372,"MULTIPOLYGON(((-157.916793 21.76058637, -157.7599703 21.78284948, -157.7600328 21.74849145, -157.7600914 21.71413389, -157.7601535 21.67976898, -157.7602198 21.64539604, -157.7602918 21.61101414, -157.7603547 21.57663366, -157.7604043 21.54224644, -157.7604418 21.50785933, -157.7604877 21.47346437, -157.7605328 21.43906948, -157.7605561 21.40469669, -157.7605283 21.37038251, -157.7596556 21.33698678, -157.759767 21.30249529, -157.7608494 21.26692317, -157.7609089 21.23246687, -157.7609755 21.19800202, -157.7610478 21.16353177, -157.7611167 21.12905334, -157.7611623 21.0945693, -157.7612025 21.06007964, -157.7612455 21.0255902, -157.7612927 20.99109251, -157.7613064 20.98280558, -157.9153636 20.96131931, -157.9153766 20.9694168, -157.915439 21.00389073, -157.9155102 21.03835298, -157.9155849 21.07281522, -157.9156515 21.10727542, -157.9157017 21.141724, -157.915745 21.17616761, -157.9157907 21.21060979, -157.9158484 21.24503833, -157.9159208 21.27945049, -157.9159945 21.31385027, -157.9159484 21.34834336, -157.9156577 21.38308188, -157.9148552 21.41833523, -157.9148009 21.45282826, -157.9141838 21.48788162, -157.9142908 21.52221024, -157.9142004 21.55672325, -157.9154583 21.58989041, -157.9164591 21.62331318, -157.9165978 21.65758186, -157.916665 21.69191752, -157.9167287 21.72625357, -157.916793 21.76058637)))",1423.1275151444524,100.0,152
